"Path"	"Type"	"Extent"	"OffsetHex"	"Size"
"SCENE\PPT2295_1KKW.CCS"	"file"	"98932"	"0xC13A000"	"154098"
"SCENE\PPT2295_1NRW.CCS"	"file"	"99008"	"0xC160000"	"327261"
"SCENE\PPT2295_2KKW.CCS"	"file"	"99168"	"0xC1B0000"	"62955"
"SCENE\PPT2295_2NRW.CCS"	"file"	"99199"	"0xC1BF800"	"61128"
"SCENE\PPT2300_1CYB.CCS"	"file"	"99229"	"0xC1CE800"	"168329"
"SCENE\PPT2300_1MOB.CCS"	"file"	"99312"	"0xC1F8000"	"74780"
"SCENE\PPT2300_1SCH.CCS"	"file"	"99349"	"0xC20A800"	"79512"
"SCENE\PPT2300_1SKW.CCS"	"file"	"99388"	"0xC21E000"	"389969"
"SCENE\PPT2300_2CYB.CCS"	"file"	"99579"	"0xC27D800"	"101143"
"SCENE\PPT2300_2SCH.CCS"	"file"	"99629"	"0xC296800"	"163494"
"SCENE\PPT2300_2SCO.CCS"	"file"	"99709"	"0xC2BE800"	"74990"
"SCENE\PPT2300_2SKW.CCS"	"file"	"99746"	"0xC2D1000"	"147363"
"SCENE\PPT2305_1CLB.CCS"	"file"	"99818"	"0xC2F5000"	"178953"
"SCENE\PPT2305_1DDR.CCS"	"file"	"99906"	"0xC321000"	"152917"
"SCENE\PPT2305_1KKW.CCS"	"file"	"99981"	"0xC346800"	"143968"
"SCENE\PPT2305_1NRW.CCS"	"file"	"100052"	"0xC36A000"	"243741"
"SCENE\PPT2305_2KKW.CCS"	"file"	"100172"	"0xC3A6000"	"111890"
"SCENE\PPT2305_2NRW.CCS"	"file"	"100227"	"0xC3C1800"	"125631"
"SCENE\PPT2310_1CHY.CCS"	"file"	"100289"	"0xC3E0800"	"868265"
"SCENE\PPT2310_1CYB.CCS"	"file"	"100713"	"0xC4B4800"	"121928"
"SCENE\PPT2310_1ORW.CCS"	"file"	"100773"	"0xC4D2800"	"95413"
"SCENE\PPT2310_1SCO.CCS"	"file"	"100820"	"0xC4EA000"	"551709"
"SCENE\PPT2310_1SCV.CCS"	"file"	"101090"	"0xC571000"	"148251"
"SCENE\PPT2310_1SKW.CCS"	"file"	"101163"	"0xC595800"	"364679"
"SCENE\PPT2310_1SSK.CCS"	"file"	"101342"	"0xC5EF000"	"87569"
"SCENE\PPT2310_2CHY.CCS"	"file"	"101385"	"0xC604800"	"115962"
"SCENE\PPT2310_2SCO.CCS"	"file"	"101442"	"0xC621000"	"88164"
"SCENE\PPT2310_2SCV.CCS"	"file"	"101486"	"0xC637000"	"83454"
"SCENE\PPT2310_2SKW.CCS"	"file"	"101527"	"0xC64B800"	"164397"
"SCENE\PPT2310_SNP.CCS"	"file"	"101608"	"0xC674000"	"160113"
"SCENE\PPT2310_ST00.CCS"	"file"	"101687"	"0xC69B800"	"385282"
"SCENE\PPT2310_ST00E.CCS"	"file"	"101876"	"0xC6FA000"	"88521"
"SCENE\PPT2315_1CHY.CCS"	"file"	"101920"	"0xC710000"	"142227"
"SCENE\PPT2315_1CLB.CCS"	"file"	"101990"	"0xC733000"	"173459"
"SCENE\PPT2315_1DDR.CCS"	"file"	"102075"	"0xC75D800"	"333724"
"SCENE\PPT2315_1GAW.CCS"	"file"	"102238"	"0xC7AF000"	"84256"
"SCENE\PPT2315_1KKW.CCS"	"file"	"102280"	"0xC7C4000"	"248503"
"SCENE\PPT2315_1MOB.CCS"	"file"	"102402"	"0xC801000"	"56685"
"SCENE\PPT2315_1NRW.CCS"	"file"	"102430"	"0xC80F000"	"785593"
"SCENE\PPT2315_1SKW.CCS"	"file"	"102814"	"0xC8CF000"	"208544"
"SCENE\PPT2315_2CHY.CCS"	"file"	"102916"	"0xC902000"	"82635"
"SCENE\PPT2315_2DDR.CCS"	"file"	"102957"	"0xC916800"	"144048"
"SCENE\PPT2315_2KKW.CCS"	"file"	"103028"	"0xC93A000"	"131668"
"SCENE\PPT2315_2NRW.CCS"	"file"	"103093"	"0xC95A800"	"267877"
"SCENE\PPT2315_2SKW.CCS"	"file"	"103224"	"0xC99C000"	"132774"
"SCENE\PPT2320_1CHY.CCS"	"file"	"103289"	"0xC9BC800"	"186111"
"SCENE\PPT2320_1GAW.CCS"	"file"	"103380"	"0xC9EA000"	"429900"
"SCENE\PPT2320_1GUW.CCS"	"file"	"103590"	"0xCA53000"	"89870"
"SCENE\PPT2320_1KKW.CCS"	"file"	"103634"	"0xCA69000"	"87439"
"SCENE\PPT2320_1MOB.CCS"	"file"	"103677"	"0xCA7E800"	"567725"
"SCENE\PPT2320_1NRW.CCS"	"file"	"103955"	"0xCB09800"	"350255"
"SCENE\PPT2320_1SKW.CCS"	"file"	"104127"	"0xCB5F800"	"232219"
"SCENE\PPT2320_2CHY.CCS"	"file"	"104241"	"0xCB98800"	"47364"
"SCENE\PPT2320_2GAW.CCS"	"file"	"104265"	"0xCBA4800"	"87287"
"SCENE\PPT2320_2GUW.CCS"	"file"	"104308"	"0xCBBA000"	"45769"
"SCENE\PPT2320_2KKW.CCS"	"file"	"104331"	"0xCBC5800"	"50493"
"SCENE\PPT2320_2KNW.CCS"	"file"	"104356"	"0xCBD2000"	"46348"
"SCENE\PPT2320_2M01.CCS"	"file"	"104379"	"0xCBDD800"	"175402"
"SCENE\PPT2320_2NRW.CCS"	"file"	"104465"	"0xCC08800"	"86263"
"SCENE\PPT2320_2SKW.CCS"	"file"	"104508"	"0xCC1E000"	"84656"
"SCENE\PPT2320_2TMW.CCS"	"file"	"104550"	"0xCC33000"	"63404"
"SCENE\PPT2320_SNP.CCS"	"file"	"104581"	"0xCC42800"	"131535"
"SCENE\PPT2320_ST00.CCS"	"file"	"104646"	"0xCC63000"	"225911"
"SCENE\PPT2320_ST00E.CCS"	"file"	"104757"	"0xCC9A800"	"89248"
"SCENE\PPT2325_1GAW.CCS"	"file"	"104801"	"0xCCB0800"	"147038"
"SCENE\PPT2325_1KNW.CCS"	"file"	"104873"	"0xCCD4800"	"87742"
"SCENE\PPT2325_1MOB.CCS"	"file"	"104916"	"0xCCEA000"	"275173"
"SCENE\PPT2325_1NRW.CCS"	"file"	"105051"	"0xCD2D800"	"224490"
"SCENE\PPT2325_1ROW.CCS"	"file"	"105161"	"0xCD64800"	"94158"
"SCENE\PPT2325_1SKW.CCS"	"file"	"105207"	"0xCD7B800"	"101002"
"SCENE\PPT2325_1TMW.CCS"	"file"	"105257"	"0xCD94800"	"91993"
"SCENE\PPT2325_2KNW.CCS"	"file"	"105302"	"0xCDAB000"	"46349"
"SCENE\PPT2325_2NRW.CCS"	"file"	"105325"	"0xCDB6800"	"64892"
"SCENE\PPT2325_2ROW.CCS"	"file"	"105357"	"0xCDC6800"	"50155"
"SCENE\PPT2325_2SKW.CCS"	"file"	"105382"	"0xCDD3000"	"56095"
"SCENE\PPT2325_2TMW.CCS"	"file"	"105410"	"0xCDE1000"	"53627"
"SCENE\PPT2325_SNP.CCS"	"file"	"105437"	"0xCDEE800"	"7409"
"SCENE\PPT2999_1GUW.CCS"	"file"	"105441"	"0xCDF0800"	"120297"
"SCENE\PPT2999_1KKW.CCS"	"file"	"105500"	"0xCE0E000"	"96737"
"SCENE\PPT2999_1NEW.CCS"	"file"	"105548"	"0xCE26000"	"139706"
"SCENE\PPT2999_1NRW.CCS"	"file"	"105617"	"0xCE48800"	"241359"
"SCENE\PPT2999_1ROW.CCS"	"file"	"105735"	"0xCE83800"	"107071"
"SCENE\PPT2999_1SKW.CCS"	"file"	"105788"	"0xCE9E000"	"99638"
"SCENE\PPT2999_1TEW.CCS"	"file"	"105837"	"0xCEB6800"	"90234"
"SCENE\PPT2999_2GUW.CCS"	"file"	"105882"	"0xCECD000"	"217143"
"SCENE\PPT2999_2KKW.CCS"	"file"	"105989"	"0xCF02800"	"71008"
"SCENE\PPT2999_2NEW.CCS"	"file"	"106024"	"0xCF14000"	"95940"
"SCENE\PPT2999_2NRW.CCS"	"file"	"106071"	"0xCF2B800"	"116785"
"SCENE\PPT2999_2ROW.CCS"	"file"	"106129"	"0xCF48800"	"96162"
"SCENE\PPT2999_2SKW.CCS"	"file"	"106176"	"0xCF60000"	"99188"
"SCENE\PPT2999_2TEW.CCS"	"file"	"106225"	"0xCF78800"	"85810"
"SCENE\PPT2999_SNP.CCS"	"file"	"106267"	"0xCF8D800"	"90400"
"SCENE\PPT3200_1GUW.CCS"	"file"	"106312"	"0xCFA4000"	"89870"
"SCENE\PPT3200_1KKW.CCS"	"file"	"106356"	"0xCFBA000"	"140111"
"SCENE\PPT3200_1MOB.CCS"	"file"	"106425"	"0xCFDC800"	"420497"
"SCENE\PPT3200_1NRW.CCS"	"file"	"106631"	"0xD043800"	"267959"
"SCENE\PPT3200_1SKW.CCS"	"file"	"106762"	"0xD085000"	"155817"
"SCENE\PPT3200_2GUW.CCS"	"file"	"106839"	"0xD0AB800"	"63576"
"SCENE\PPT3200_2KKW.CCS"	"file"	"106871"	"0xD0BB800"	"97447"
"SCENE\PPT3200_2M01.CCS"	"file"	"106919"	"0xD0D3800"	"608020"
"SCENE\PPT3200_2NEW.CCS"	"file"	"107216"	"0xD168000"	"65490"
"SCENE\PPT3200_2NRW.CCS"	"file"	"107248"	"0xD178000"	"104683"
"SCENE\PPT3200_2ROW.CCS"	"file"	"107300"	"0xD192000"	"58743"
"SCENE\PPT3200_2SKW.CCS"	"file"	"107329"	"0xD1A0800"	"93845"
"SCENE\PPT3200_2TEW.CCS"	"file"	"107375"	"0xD1B7800"	"68100"
"SCENE\PPT3205_1HNW.CCS"	"file"	"107409"	"0xD1C8800"	"133490"
"SCENE\PPT3205_1KIW.CCS"	"file"	"107475"	"0xD1E9800"	"244436"
"SCENE\PPT3205_1NRW.CCS"	"file"	"107595"	"0xD225800"	"275230"
"SCENE\PPT3205_1SNW.CCS"	"file"	"107730"	"0xD269000"	"74854"
"SCENE\PPT3205_2KIW.CCS"	"file"	"107767"	"0xD27B800"	"117316"
"SCENE\PPT3205_2M01.CCS"	"file"	"107825"	"0xD298800"	"626653"
"SCENE\PPT3205_2NRW.CCS"	"file"	"108131"	"0xD331800"	"63415"
"SCENE\PPT3205_2SNW.CCS"	"file"	"108162"	"0xD341000"	"59733"
"SCENE\PPT3210_1INW.CCS"	"file"	"108192"	"0xD350000"	"136781"
"SCENE\PPT3210_1NRW.CCS"	"file"	"108259"	"0xD371800"	"230214"
"SCENE\PPT3210_1SAI.CCS"	"file"	"108372"	"0xD3AA000"	"218935"
"SCENE\PPT3210_1SIW.CCS"	"file"	"108479"	"0xD3DF800"	"114349"
"SCENE\PPT3210_1TYW.CCS"	"file"	"108535"	"0xD3FB800"	"139598"
"SCENE\PPT3210_2INW.CCS"	"file"	"108604"	"0xD41E000"	"56523"
"SCENE\PPT3210_2NRW.CCS"	"file"	"108632"	"0xD42C000"	"141433"
"SCENE\PPT3210_2SAI.CCS"	"file"	"108702"	"0xD44F000"	"81483"
"SCENE\PPT3210_2SIW.CCS"	"file"	"108742"	"0xD463000"	"83641"
"SCENE\PPT3210_2TYW.CCS"	"file"	"108783"	"0xD477800"	"66379"
"SCENE\PPT3210_ST00.CCS"	"file"	"108816"	"0xD488000"	"813186"
"SCENE\PPT3210_ST00E.CCS"	"file"	"109214"	"0xD54F000"	"49708"
"SCENE\PPT3215_1MOB.CCS"	"file"	"109239"	"0xD55B800"	"76163"
"SCENE\PPT3215_1NRW.CCS"	"file"	"109277"	"0xD56E800"	"242552"
"SCENE\PPT3215_1SAI.CCS"	"file"	"109396"	"0xD5AA000"	"100978"
"SCENE\PPT3215_1SZW.CCS"	"file"	"109446"	"0xD5C3000"	"100651"
"SCENE\PPT3215_1TNW.CCS"	"file"	"109496"	"0xD5DC000"	"102901"
"SCENE\PPT3215_1YMT.CCS"	"file"	"109547"	"0xD5F5800"	"179914"
"SCENE\PPT3215_2NRW.CCS"	"file"	"109635"	"0xD621800"	"59215"
"SCENE\PPT3215_2SAI.CCS"	"file"	"109664"	"0xD630000"	"55110"
"SCENE\PPT3215_2SKW.CCS"	"file"	"109691"	"0xD63D800"	"66985"
"SCENE\PPT3215_2SZW.CCS"	"file"	"109724"	"0xD64E000"	"41194"
"SCENE\PPT3215_2TNW.CCS"	"file"	"109745"	"0xD658800"	"48608"
"SCENE\PPT3215_2YMT.CCS"	"file"	"109769"	"0xD664800"	"67330"
"SCENE\PPT3220_1NRW.CCS"	"file"	"109802"	"0xD675000"	"335723"
"SCENE\PPT3220_1SAI.CCS"	"file"	"109966"	"0xD6C7000"	"100978"
"SCENE\PPT3220_1SKW.CCS"	"file"	"110016"	"0xD6E0000"	"229907"
"SCENE\PPT3220_1YMT.CCS"	"file"	"110129"	"0xD718800"	"187379"
"SCENE\PPT3220_2NRW.CCS"	"file"	"110221"	"0xD746800"	"268775"
"SCENE\PPT3220_2SAI.CCS"	"file"	"110353"	"0xD788800"	"63258"
"SCENE\PPT3220_2SKW.CCS"	"file"	"110384"	"0xD798000"	"188329"
"SCENE\PPT3220_2YMT.CCS"	"file"	"110476"	"0xD7C6000"	"90070"
"SCENE\PPT3225_1NRW.CCS"	"file"	"110520"	"0xD7DC000"	"509131"
"SCENE\PPT3225_1SAI.CCS"	"file"	"110769"	"0xD858800"	"194423"
"SCENE\PPT3225_1SKW.CCS"	"file"	"110864"	"0xD888000"	"101002"
"SCENE\PPT3225_1YMT.CCS"	"file"	"110914"	"0xD8A1000"	"194808"
"SCENE\PPT3225_2NRW.CCS"	"file"	"111010"	"0xD8D1000"	"140383"
"SCENE\PPT3225_2SAI.CCS"	"file"	"111079"	"0xD8F3800"	"80472"
"SCENE\PPT3225_2SKW.CCS"	"file"	"111119"	"0xD907800"	"128258"
"SCENE\PPT3225_2YMT.CCS"	"file"	"111182"	"0xD927000"	"69868"
"SCENE\PPT3230_1MOB.CCS"	"file"	"111217"	"0xD938800"	"27733"
"SCENE\PPT3230_1NRW.CCS"	"file"	"111231"	"0xD93F800"	"163791"
"SCENE\PPT3230_1SAI.CCS"	"file"	"111311"	"0xD967800"	"113699"
"SCENE\PPT3230_1SKW.CCS"	"file"	"111367"	"0xD983800"	"216529"
"SCENE\PPT3230_1YMT.CCS"	"file"	"111473"	"0xD9B8800"	"93982"
"SCENE\PPT3230_2NRW.CCS"	"file"	"111519"	"0xD9CF800"	"95769"
"SCENE\PPT3230_2SAI.CCS"	"file"	"111566"	"0xD9E7000"	"118075"
"SCENE\PPT3230_2SKW.CCS"	"file"	"111624"	"0xDA04000"	"66927"
"SCENE\PPT3230_2YMT.CCS"	"file"	"111657"	"0xDA14800"	"51580"
"SCENE\PPT3235_1KBW.CCS"	"file"	"111683"	"0xDA21800"	"374143"
"SCENE\PPT3235_1MOB.CCS"	"file"	"111866"	"0xDA7D000"	"84231"
"SCENE\PPT3235_1NRW.CCS"	"file"	"111908"	"0xDA92000"	"224090"
"SCENE\PPT3235_1ORW.CCS"	"file"	"112018"	"0xDAC9000"	"107415"
"SCENE\PPT3235_1SAI.CCS"	"file"	"112071"	"0xDAE3800"	"128314"
"SCENE\PPT3235_1SCH.CCS"	"file"	"112134"	"0xDB03000"	"68884"
"SCENE\PPT3235_1SKW.CCS"	"file"	"112168"	"0xDB14000"	"101825"
"SCENE\PPT3235_1YMT.CCS"	"file"	"112218"	"0xDB2D000"	"205610"
"SCENE\PPT3235_2KBW.CCS"	"file"	"112319"	"0xDB5F800"	"176382"
"SCENE\PPT3235_2NRW.CCS"	"file"	"112406"	"0xDB8B000"	"154256"
"SCENE\PPT3235_2ORW.CCS"	"file"	"112482"	"0xDBB1000"	"68597"
"SCENE\PPT3235_2SAI.CCS"	"file"	"112516"	"0xDBC2000"	"73818"
"SCENE\PPT3235_2SCH.CCS"	"file"	"112553"	"0xDBD4800"	"102057"
"SCENE\PPT3235_2SKW.CCS"	"file"	"112603"	"0xDBED800"	"89341"
"SCENE\PPT3235_2YMT.CCS"	"file"	"112647"	"0xDC03800"	"150891"
"SCENE\PPT3238_1KBW.CCS"	"file"	"112721"	"0xDC28800"	"156269"
"SCENE\PPT3238_1NRW.CCS"	"file"	"112798"	"0xDC4F000"	"167888"
"SCENE\PPT3238_1ORW.CCS"	"file"	"112880"	"0xDC78000"	"242954"
"SCENE\PPT3238_1SAI.CCS"	"file"	"112999"	"0xDCB3800"	"234193"
"SCENE\PPT3238_1SKW.CCS"	"file"	"113114"	"0xDCED000"	"151147"
"SCENE\PPT3238_1YMT.CCS"	"file"	"113188"	"0xDD12000"	"172495"
"SCENE\PPT3238_2KBW.CCS"	"file"	"113273"	"0xDD3C800"	"57550"
"SCENE\PPT3238_2NRW.CCS"	"file"	"113302"	"0xDD4B000"	"45897"
"SCENE\PPT3238_2ORW.CCS"	"file"	"113325"	"0xDD56800"	"85407"
"SCENE\PPT3238_2SAI.CCS"	"file"	"113367"	"0xDD6B800"	"68202"
"SCENE\PPT3238_2SKW.CCS"	"file"	"113401"	"0xDD7C800"	"87352"
"SCENE\PPT3238_2YMT.CCS"	"file"	"113444"	"0xDD92000"	"126251"
"SCENE\PPT3240_1KBW.CCS"	"file"	"113506"	"0xDDB1000"	"242821"
"SCENE\PPT3240_1NRW.CCS"	"file"	"113625"	"0xDDEC800"	"186274"
"SCENE\PPT3240_1ORW.CCS"	"file"	"113716"	"0xDE1A000"	"208032"
"SCENE\PPT3240_1SKW.CCS"	"file"	"113818"	"0xDE4D000"	"151364"
"SCENE\PPT3240_1YMT.CCS"	"file"	"113892"	"0xDE72000"	"127238"
"SCENE\PPT3240_2KBW.CCS"	"file"	"113955"	"0xDE91800"	"89317"
"SCENE\PPT3240_2NRW.CCS"	"file"	"113999"	"0xDEA7800"	"85088"
"SCENE\PPT3240_2ORW.CCS"	"file"	"114041"	"0xDEBC800"	"79194"
"SCENE\PPT3240_2SKW.CCS"	"file"	"114080"	"0xDED0000"	"146320"
"SCENE\PPT3240_2YMT.CCS"	"file"	"114152"	"0xDEF4000"	"102774"
"SCENE\PPT3240_SNP.CCS"	"file"	"114203"	"0xDF0D800"	"75862"
"SCENE\PPT3240_ST00.CCS"	"file"	"114241"	"0xDF20800"	"1115331"
"SCENE\PPT3240_ST00E.CCS"	"file"	"114786"	"0xE031000"	"163643"
"SCENE\PPT3243_1NRW.CCS"	"file"	"114866"	"0xE059000"	"186273"
"SCENE\PPT3243_1SKW.CCS"	"file"	"114957"	"0xE086800"	"148875"
"SCENE\PPT3243_1YMT.CCS"	"file"	"115030"	"0xE0AB000"	"127238"
"SCENE\PPT3243_2NRW.CCS"	"file"	"115093"	"0xE0CA800"	"85089"
"SCENE\PPT3243_2SKW.CCS"	"file"	"115135"	"0xE0DF800"	"146321"
"SCENE\PPT3243_2YMT.CCS"	"file"	"115207"	"0xE103800"	"102774"
"SCENE\PPT3245_1NRW.CCS"	"file"	"115258"	"0xE11D000"	"316149"
"SCENE\PPT3245_1SAI.CCS"	"file"	"115413"	"0xE16A800"	"280248"
"SCENE\PPT3245_1SKW.CCS"	"file"	"115550"	"0xE1AF000"	"184034"
"SCENE\PPT3245_1YMT.CCS"	"file"	"115640"	"0xE1DC000"	"121718"
"SCENE\PPT3245_2NRW.CCS"	"file"	"115700"	"0xE1FA000"	"136405"
"SCENE\PPT3245_2SAI.CCS"	"file"	"115767"	"0xE21B800"	"51082"
"SCENE\PPT3245_2SKW.CCS"	"file"	"115792"	"0xE228000"	"145162"
"SCENE\PPT3245_2YMT.CCS"	"file"	"115863"	"0xE24B800"	"89740"
"SCENE\PPT3245_SNP.CCS"	"file"	"115907"	"0xE261800"	"103542"
"SCENE\PPT3250_1ITW.CCS"	"file"	"115958"	"0xE27B000"	"86315"
"SCENE\PPT3250_1MOB.CCS"	"file"	"116001"	"0xE290800"	"269879"
"SCENE\PPT3250_1NRW.CCS"	"file"	"116133"	"0xE2D2800"	"774819"
"SCENE\PPT3250_1SAI.CCS"	"file"	"116512"	"0xE390000"	"284645"
"SCENE\PPT3250_1SKW.CCS"	"file"	"116651"	"0xE3D5800"	"482841"
"SCENE\PPT3250_1SSW.CCS"	"file"	"116887"	"0xE44B800"	"543446"
"SCENE\PPT3250_1YMT.CCS"	"file"	"117153"	"0xE4D0800"	"219596"
"SCENE\PPT3250_2NRW.CCS"	"file"	"117261"	"0xE506800"	"239295"
"SCENE\PPT3250_2SAI.CCS"	"file"	"117378"	"0xE541000"	"125251"
"SCENE\PPT3250_2SKW.CCS"	"file"	"117440"	"0xE560000"	"194496"
"SCENE\PPT3250_2SSW.CCS"	"file"	"117535"	"0xE58F800"	"94015"
"SCENE\PPT3250_2YMT.CCS"	"file"	"117581"	"0xE5A6800"	"114275"
"SCENE\PPT3250_SNP.CCS"	"file"	"117637"	"0xE5C2800"	"170338"
"SCENE\PPT3255_1NRW.CCS"	"file"	"117721"	"0xE5EC800"	"347200"
"SCENE\PPT3255_1SAI.CCS"	"file"	"117891"	"0xE641800"	"100978"
"SCENE\PPT3255_1SKW.CCS"	"file"	"117941"	"0xE65A800"	"179216"
"SCENE\PPT3255_1TNW.CCS"	"file"	"118029"	"0xE686800"	"174353"
"SCENE\PPT3255_1YMT.CCS"	"file"	"118115"	"0xE6B1800"	"187379"
"SCENE\PPT3255_2NRW.CCS"	"file"	"118207"	"0xE6DF800"	"255688"
"SCENE\PPT3255_2SAI.CCS"	"file"	"118332"	"0xE71E000"	"63255"
"SCENE\PPT3255_2SKW.CCS"	"file"	"118363"	"0xE72D800"	"188330"
"SCENE\PPT3255_2SZW.CCS"	"file"	"118455"	"0xE75B800"	"38524"
"SCENE\PPT3255_2TNW.CCS"	"file"	"118474"	"0xE765000"	"73573"
"SCENE\PPT3255_2YMT.CCS"	"file"	"118510"	"0xE777000"	"90070"
"SCENE\PPT4200_1MOB.CCS"	"file"	"118554"	"0xE78D000"	"38375"
"SCENE\PPT4200_1ORW.CCS"	"file"	"118573"	"0xE796800"	"148220"
"SCENE\PPT4200_1SSW.CCS"	"file"	"118646"	"0xE7BB000"	"302638"
"SCENE\PPT4205_1KBW.CCS"	"file"	"118794"	"0xE805000"	"127533"
"SCENE\PPT4205_1MOB.CCS"	"file"	"118857"	"0xE824800"	"40980"
"SCENE\PPT4205_1ORW.CCS"	"file"	"118878"	"0xE82F000"	"203258"
"SCENE\PPT4205_1SSW.CCS"	"file"	"118978"	"0xE861000"	"329740"
"SCENE\PPT4205_2KBW.CCS"	"file"	"119140"	"0xE8B2000"	"59871"
"SCENE\PPT4205_2ORW.CCS"	"file"	"119170"	"0xE8C1000"	"68597"
"SCENE\PPT4205_2SSW.CCS"	"file"	"119204"	"0xE8D2000"	"58781"
"SCENE\PPT4205_SNP.CCS"	"file"	"119233"	"0xE8E0800"	"17397"
"SCENE\PPT4215_1MOB.CCS"	"file"	"119242"	"0xE8E5000"	"33270"
"SCENE\PPT4215_1NRW.CCS"	"file"	"119259"	"0xE8ED800"	"309346"
"SCENE\PPT4215_1SAI.CCS"	"file"	"119411"	"0xE939800"	"100978"
"SCENE\PPT4215_1SKW.CCS"	"file"	"119461"	"0xE952800"	"121283"
"SCENE\PPT4215_1TNW.CCS"	"file"	"119521"	"0xE970800"	"174354"
"SCENE\PPT4215_1YMT.CCS"	"file"	"119607"	"0xE99B800"	"111332"
"SCENE\PPT4215_2NRW.CCS"	"file"	"119662"	"0xE9B7000"	"111345"
"SCENE\PPT4215_2SAI.CCS"	"file"	"119717"	"0xE9D2800"	"63257"
"SCENE\PPT4215_2SKW.CCS"	"file"	"119748"	"0xE9E2000"	"87908"
"SCENE\PPT4215_2SZW.CCS"	"file"	"119791"	"0xE9F7800"	"38524"
"SCENE\PPT4215_2TNW.CCS"	"file"	"119810"	"0xEA01000"	"73573"
"SCENE\PPT4215_2YMT.CCS"	"file"	"119846"	"0xEA13000"	"75923"
"SCENE\PPT4215_SNP.CCS"	"file"	"119884"	"0xEA26000"	"19600"
"SCENE\PPT6000_1DDR.CCS"	"file"	"119894"	"0xEA2B000"	"134219"
"SCENE\PPT6000_1NRW.CCS"	"file"	"119960"	"0xEA4C000"	"234508"
"SCENE\PPT6000_1SKW.CCS"	"file"	"120075"	"0xEA85800"	"179362"
"SCENE\PPT6000_2DDR.CCS"	"file"	"120163"	"0xEAB1800"	"74355"
"SCENE\PPT6000_2NRW.CCS"	"file"	"120200"	"0xEAC4000"	"128004"
"SCENE\PPT6000_2SKW.CCS"	"file"	"120263"	"0xEAE3800"	"112014"
"SCENE\PPTACT.CCS"	"file"	"120318"	"0xEAFF000"	"2987"
"SCENE\PPTEFF.CCS"	"file"	"120320"	"0xEB00000"	"213226"
"SCENE\PPTS001.CCS"	"file"	"120425"	"0xEB34800"	"60726"
"SCENE\PPTS004.CCS"	"file"	"120455"	"0xEB43800"	"360195"
"SCENE\PPTS03.CCS"	"file"	"120631"	"0xEB9B800"	"253232"
"SCENE\PPTS04.CCS"	"file"	"120755"	"0xEBD9800"	"440211"
"SCENE\PPTS05.CCS"	"file"	"120970"	"0xEC45000"	"680770"
"SCENE\PPTS05A.CCS"	"file"	"121303"	"0xECEB800"	"498175"
"SCENE\PPTS08.CCS"	"file"	"121547"	"0xED65800"	"559296"
"SCENE\PPTS09.CCS"	"file"	"121821"	"0xEDEE800"	"585346"
"SCENE\PPTS10.CCS"	"file"	"122107"	"0xEE7D800"	"665819"
"SCENE\PPTS13.CCS"	"file"	"122433"	"0xEF20800"	"351325"
"SCENE\PPTS14.CCS"	"file"	"122605"	"0xEF76800"	"580883"
"SCENE\PPTS15.CCS"	"file"	"122889"	"0xF004800"	"359729"
"SCENE\PPTS16.CCS"	"file"	"123065"	"0xF05C800"	"440297"
"SCENE\PPTS17.CCS"	"file"	"123280"	"0xF0C8000"	"68487"
"SCENE\PPTS401.CCS"	"file"	"123314"	"0xF0D9000"	"679036"
"SCENE\PPTS501.CCS"	"file"	"123646"	"0xF17F000"	"540678"
"SCENE\PPTS508.CCS"	"file"	"123911"	"0xF203800"	"709014"
"SCENE\PPTS512.CCS"	"file"	"124258"	"0xF2B1000"	"586878"
"SCENE\PPTS97.CCS"	"file"	"124545"	"0xF340800"	"237889"
"SCENE\PPTS98.CCS"	"file"	"124662"	"0xF37B000"	"181280"
"SCENE\PPTS99.CCS"	"file"	"124751"	"0xF3A7800"	"66207"
"SCENE\STFDATA.CCS"	"file"	"124784"	"0xF3B8000"	"3826"
"SETTING.CCS"	"file"	"2313"	"0x484800"	"9450"
"SHOP.CCS"	"file"	"2318"	"0x487000"	"276094"
"SPBATTLE.CCS"	"file"	"2453"	"0x4CA800"	"83565"
"STAGE"	"dir"	"77"	"0x26800"	"2048"
"STAGE\S01.CCS"	"file"	"124786"	"0xF3B9000"	"511840"
"STAGE\S02.CCS"	"file"	"125036"	"0xF436000"	"577582"
"STAGE\S03.CCS"	"file"	"125319"	"0xF4C3800"	"781451"
"STAGE\S04.CCS"	"file"	"125701"	"0xF582800"	"563678"
"STAGE\S05.CCS"	"file"	"125977"	"0xF60C800"	"661714"
"STAGE\S06.CCS"	"file"	"126301"	"0xF6AE800"	"541078"
"STAGE\S07.CCS"	"file"	"126566"	"0xF733000"	"518132"
"STAGE\S08.CCS"	"file"	"126819"	"0xF7B1800"	"546321"
"STAGE\S09.CCS"	"file"	"127086"	"0xF837000"	"615137"
"STAGE\S10.CCS"	"file"	"127387"	"0xF8CD800"	"548182"
"STAGE\S11.CCS"	"file"	"127655"	"0xF953800"	"559866"
"STAGE\S12.CCS"	"file"	"127929"	"0xF9DC800"	"457763"
"STAGE\S13.CCS"	"file"	"128153"	"0xFA4C800"	"411352"
"STAGE\S14.CCS"	"file"	"128354"	"0xFAB1000"	"534996"
"STAGE\S15.CCS"	"file"	"128616"	"0xFB34000"	"558558"
"STAGE\S16.CCS"	"file"	"128889"	"0xFBBC800"	"411590"
"STAGE\S17.CCS"	"file"	"129090"	"0xFC21000"	"305702"
